nquest,pesofit,y,riscons2
712301,.17754154,26738.316,0
712308,.14501716,27923.301,40
712503,.53325593,7500,50
712509,.4516876,20200,50
712525,.82434869,20083.855,50
712533,.44390148,40071.145,80
712610,2.0551772,6760,100
712707,.46542457,39944.98,50
712723,.38621905,14830.217,95
712755,.37981373,25376.168,0
712758,.61785036,13831.66,50
712823,.16218665,61387.824,50
712869,.18362679,14494.797,50
712878,.12576424,62047.895,50
712905,.76601845,43669.535,0
712908,1.2759541,100075.36,100
712910,.70940679,43529.926,0
712925,.83223069,10352.66,0
712942,.76601845,37018.289,0
712964,1.0517188,71635.359,0
712965,1.6722937,8550,100
713044,.17086326,17800,40
713057,.16111287,16400,30
713134,.17924342,34534.043,50
713222,2.9474273,18417.963,50
713247,2.0202906,18838.496,70
713250,1.647311,15009.498,40
713303,.25788045,39826.641,90
713319,.36487678,17199.961,70
713328,.31510639,6500,100
713359,.35938257,3600.0254,90
713400,1.8572625,10067.614,100
713518,.43149233,39158.301,50
713617,.33076328,17900,100
713642,.36916313,13009.678,100
713676,.37399292,4800,100
713700,.29503444,38920.539,0
713755,.23310423,12848.996,0
713765,.21458977,27810.764,0
713801,.41261074,16104.272,60
713802,.37277791,15872.737,100
713811,.34536535,57328.75,90
713837,.4199653,44141.668,100
713839,.4239648,38132.395,70
713844,.31031379,45359.918,70
713851,.54678559,35142.656,20
713852,.55531913,48949.023,50
713854,.39648035,35040.16,50
713873,.38829601,63159.059,85
714002,.27631375,31549.391,50
714005,.31109905,17648.494,0
714008,.31109905,20651.277,50
714012,.28323883,21144.98,0
714021,.26720586,15044.324,100
714029,.39661944,11000,100
714110,.45320639,24502.588,100
714238,.16523115,42913.848,80
714248,.29576898,13533.949,70
714265,.14348194,2000,80
714416,.17903398,13014.895,70
714430,.0828408,30665.496,20
714437,.11687266,13836.829,60
714475,.17033093,13961.631,80
714538,1.3157731,25320.908,20
714574,1.008615,37889.664,50
714602,.8449502,36876.855,50
714604,.96767676,14985.596,100
714608,.81649786,25616.609,80
714622,.51097804,31582.461,90
714645,.47825637,43953.32,80
714669,.79659033,42231.66,70
714709,.19302773,15207.485,70
714712,.51906431,9100,50
714734,.21244425,28256.295,20
714811,.61810642,17200,30
714820,.29082724,12208.302,50
714825,.36876211,40262.223,40
714828,.26768908,60108.707,20
714833,.42760012,13725.328,0
714843,.79319257,11000,50
714854,.53688449,8500,0
714863,.60213238,26512.664,30
714933,.21389416,11798.889,20
715001,.42664838,44629.719,0
715004,.45090047,26787.34,20
715014,.53611898,12900,50
715027,.74573267,10013.755,0
715065,.47863305,73075.523,0
715352,.48208323,43116.934,20
715412,.32987934,60279.141,50
715469,.30796805,30443.063,20
715481,.6115433,14412.877,90
715499,.4301593,27641.822,30
715500,.31326476,9800,100
715508,.30796805,42229.16,30
715551,.63551688,27367.604,70
715565,.62502807,22410.328,100
715572,.4301593,25608.762,30
715632,.38910314,38670.984,50
715750,.30796805,30237.779,100
715776,.73693645,19085.846,70
715782,.34673834,17965.498,30
715821,.27559605,29176.666,40
715837,.48115605,18104.365,60
715839,.3592639,41622.402,70
715847,.3409878,24965.922,40
715865,.35669202,36300.824,50
715872,.34673834,10469.977,50
715879,.46179128,57733.555,80
715880,.4301593,28305.922,40
715937,.34673834,15750,50
716023,.47485453,46000,100
716105,.34470257,50863.32,0
716156,.29923263,12019.48,0
716204,.60361248,91838.32,40
716305,.23195872,12240,40
716500,.25470909,22273.246,100
716507,.26067972,32600,95
716512,.15553799,48908.766,80
716834,1.0200824,21800,60
716849,.97690707,18100,60
716856,1.110678,10220.099,20
716867,.99360245,12360,100
716908,.27082807,46215.871,0
716910,.24347185,32744.049,0
716937,.28416535,54985.957,0
717014,.3495248,26913.984,0
717044,.24072349,41399.859,50
717205,1.342855,9000,100
717242,.68259931,23568.775,0
717311,.32078844,66536.656,50
717312,.2607832,24838.291,80
717316,.22951514,3600,100
717317,.27195564,11266.391,100
717331,.21621081,22146.273,90
717346,.40336651,23074.285,80
717409,.45389357,52535.527,50
717414,.45905569,54265.789,0
717434,.4910394,63883.332,30
717605,.39399236,29377.896,50
717619,.38905752,29051.238,50
717624,.4669421,16061.582,100
717669,.45235971,18361.459,50
717801,1.3523958,20100,100
717804,2.1891029,23216.463,90
717809,1.6140673,29800,100
717834,2.1439507,10300,100
717858,1.2305171,10780,100
717865,2.3981786,13155.196,0
717871,1.3755082,12418,100
717877,2.6729333,16772.664,40
717885,1.4202019,22340,100
717900,.46772629,32674.227,30
718005,.12592278,33544.773,90
718006,.21454661,15118.884,85
718115,1.4097759,43648.465,100
718463,1.0636842,15032.592,80
718506,.19027631,45836.348,100
718531,.24280515,45744.617,20
718600,.71935844,54499.371,80
718624,.74762422,18307.645,50
718645,.46157286,15510.558,0
718674,.60620791,155084.27,50
718738,.31853139,15621.301,0
718752,.36103004,17724.518,0
718764,.42809454,35935.453,50
718767,.45566455,55431.344,40
718772,.42711538,64123.898,50
718812,.41462985,27031.66,20
718832,.23279297,34095.934,0
718837,.24600226,61547.395,50
719025,.37567863,24608.371,60
719033,.25232941,54594.379,20
719109,.23096502,60671.301,50
719334,1.605855,8404.1016,100
719358,1.1105028,42000,70
719437,.19324577,49448.207,50
719528,.39265239,4000,70
719556,.19977853,12000,50
719565,.13039878,53528.996,50
719571,.16161992,43214.59,100
719606,.36506933,18133.43,40
719609,.4227657,33918.879,40
719611,.37991348,44132.434,50
719613,.52137256,10800,70
719615,.49249193,18203.863,90
719656,.46289086,26988.449,80
719666,.51275343,22100,70
719679,.4274689,16400,70
719702,1.4603653,85796.898,50
719712,1.0852507,13506.332,0
719722,1.0928189,11600,50
719763,1.3682353,55536.082,50
719801,.16311099,43534.82,50
719810,.14701873,30834.979,50
719840,.18459009,40776.844,20
719940,1.8675443,16517.865,40
719963,.86963844,53403.844,40
720003,2.8727713,26276.98,90
720009,1.912362,19894.98,50
720110,.30196482,17014.16,0
720116,.44467762,37703.168,50
720117,.49700969,105244.75,100
720138,.49428394,25778.326,20
720139,.39586008,37573.074,0
720157,.40605497,13200,10
720161,.35632083,19780,10
720163,.53484988,24316.586,20
720209,.2015394,50257.633,50
720256,.30868474,26127.859,50
720312,2.238425,31911.299,70
720373,1.1210198,41000,70
720404,2.0361435,19619.336,98
720416,1.2828991,40345.656,90
720503,.30488595,15500,70
720566,.6167053,12812.23,80
720593,.27116266,22900,50
720603,.7531023,8613.166,100
720610,.51996785,32079.363,70
720634,.48147377,19371.568,80
720784,.30277461,15945,90
720854,.30609083,10400,100
720883,.3874118,22600,80
720889,.32967898,16940.449,50
721201,1.3139173,78231.609,50
721203,1.3939966,24850.656,50
721260,.99149716,12200,0
721303,.9566865,53857.102,50
721520,.47610322,41486.547,50
721521,.41270721,27865.395,80
721548,.4719331,30017.029,100
721602,1.5405256,37218.211,40
721628,4.0800357,14948.063,0
721631,2.0483696,17711.66,10
721717,.67273593,41580.215,0
721735,.51041877,21302.359,100
721747,.46980992,55863.176,0
721777,.55752939,63330.746,50
721804,.2119918,22640.016,10
721806,.17741385,17376.664,10
721843,.17944895,48603.867,90
721862,.18331873,34006.352,50
721871,.21754667,47309.965,80
721872,.19916423,14832.919,50
722003,.51256651,15702.586,80
722007,.77474248,26063.32,40
722013,1.1199093,21094.98,60
722021,1.0790935,21990.527,70
722041,.51819313,22781.66,30
722056,.49032164,47365.891,0
722075,.57277936,36943.063,70
722104,.29701507,15645.641,90
722116,.36847323,28518.803,80
722139,.41215691,15600,100
722141,.60828131,20179.814,20
722145,.27338457,48102.668,0
722146,.39358038,32031.66,100
722212,.52053189,9911.3301,0
722258,.27916285,68668.125,50
722259,.21066985,33900.656,50
722310,.94723195,61533.316,0
722321,1.234938,46674.688,0
722324,.84846371,69330.438,20
722331,.68575257,45490.211,50
722353,1.2012247,51831.66,0
722364,1.9085107,20060.154,0
722365,.96226948,35017.098,50
722378,.68575257,45702.625,70
722447,.68954325,19800,50
722505,.26279733,18759.506,60
722509,.32367477,73347.781,50
722518,.41179833,22654.807,90
722601,.38164443,24443.191,50
722608,.41939777,17002.588,50
722647,.2405154,14940,80
722678,.31253567,38626.641,50
722704,.28089741,45218.43,60
722720,.15958597,47527.289,0
722743,.28471613,25333.086,40
722807,.85976386,31387.453,100
722853,.23998563,55617.242,100
722875,.88919526,29053.082,90
723200,1.2444973,21872.467,100
723204,1.2381827,12800,50
723207,2.643466,20053.822,100
723448,.36255258,44332.609,100
723463,.38791311,34043.223,80
723480,.28206924,21226.287,70
723492,.28042942,15711.856,50
723504,.37582722,39567.883,0
723506,.30412474,119229.84,50
723507,.2773912,35744.324,90
723535,.27598369,19489.924,70
723536,.26437211,59144.98,0
723629,.30661145,41512.93,50
723666,.25962782,59857.438,30
723745,.2773912,28906.332,50
723934,.36255258,124144.17,50
723986,.25962782,30953.107,20
724042,.27437925,30283.328,30
724103,.57501251,15133.956,50
724108,.519871,29694.059,50
724132,1.1627662,22145.783,50
724209,1.4290742,16085.052,0
724210,.22304748,34235.504,0
724211,1.3083827,11450,0
724213,2.3463228,22397.643,50
724307,.45030013,32809.5,100
724333,.39947772,25759.434,80
724353,.88616276,15517.137,95
724509,1.0304688,39635.133,0
724523,1.0649498,6640,80
724537,1.1789676,48413.254,100
724543,1.2191272,72734.969,10
724635,1.3322686,19631.313,100
724636,.66497308,17404.111,100
724665,.90094775,61483.484,90
724708,.36084452,18000,10
724711,.14844987,31503.557,30
724714,.24969372,60797.402,0
724818,.4530693,13627.085,100
724867,.5357632,48223.887,50
724899,.52705014,61251.145,95
724926,.54232502,44818.129,100
724966,.45043537,35578.102,100
725067,.4530693,14952.698,80
725100,.4455553,26917.217,70
725206,.38914543,40244.141,50
725236,.4530693,17181.242,60
725509,1.8609045,23034.98,50
725535,2.0784757,70817.328,0
725602,.34279621,27376.605,40
725619,.43923843,1150,95
725622,.68839055,700,90
725642,.3684302,25800,80
725643,.40393862,41514.469,80
725700,.14116932,24215.83,100
725701,.10492301,11837.599,50
725716,.17582694,42764.633,0
725726,.21811573,18200,100
725801,.21727699,27058.086,40
725902,.23220488,30231.66,100
725908,.17660759,10806.332,100
725934,.15799156,13600,30
725940,.17554192,6400,80
726010,2.1718159,27902.533,50
726146,.25660601,40745.977,20
726161,.44764981,30306.332,70
726202,.47663012,29146.799,70
726209,.26971173,33465.422,50
726218,.26296851,65857.891,100
726234,.24526893,69355.898,50
726250,.30562168,27232.795,100
726274,.29302475,23752.932,100
726463,.10997944,89765.211,50
726538,.1820305,7284.4326,99
726553,.1778729,49495.336,90
726563,.16014214,26818.996,95
726568,.19175926,49809.723,50
726703,2.2803564,54125.469,50
726743,2.0402489,55220.227,0
726811,1.5753998,12767.822,90
726823,1.541411,12540,10
726867,2.4261911,33548,30
726906,1.1222934,15000,100
726918,.90760082,50950.656,100
726932,.72220165,11030,100
727001,1.0925738,42778.609,50
727009,.80362105,23513.064,50
727029,1.4495606,16562.432,80
727039,1.2460365,105323.55,50
727132,.16668932,23434.574,0
727138,.12140618,30284.324,50
727160,.10933215,25218.121,0
727170,.16306467,34997.063,0
727171,.12008794,23802.754,0
727179,.14877141,157231.92,100
727267,.33093038,41264.883,100
727318,.60515594,32400,70
727326,1.0134883,28642.941,80
727402,.19033714,14245.947,60
727473,.24501254,30760,40
727477,.30618998,12000,90
727513,.20088147,12830,0
727520,.19870509,22703.953,20
727531,.22192381,13107.981,50
727537,.19870509,12274.324,50
727567,.2175476,17051.818,50
727604,.17546324,12540,0
727650,.18827401,24520,0
727726,1.749463,11724.695,0
727740,1.3988128,45113.918,0
727825,.73666734,15900,30
727842,.74527997,21377.535,0
727922,.81073952,45296.734,0
728148,1.0203466,87340.219,50
728160,.97605127,56607.609,0
728185,.5821023,25687.244,100
728306,.80240023,68240.602,100
728464,.78296977,29750.852,40
728493,.76114112,42099.363,0
728547,.91147906,171402.33,100
728648,.56382334,25282.424,60
728665,.80585957,31374.129,50
728734,.75539148,64418.301,50
728838,.92691469,45117.133,70
728852,.62260848,43236.313,70
728890,.76489681,46142.035,80
728891,.56999874,10022.664,30
729127,.62260848,51913.055,20
729232,.52464974,39755.09,40
729310,.28460616,26812.664,10
729412,.15562135,20821.66,0
729507,1.4118135,18112.664,50
729515,1.3228128,14228.494,70
729737,.25268027,37265.797,20
730040,.54233885,13431.66,0
730105,.77290237,31182.955,0
730308,.22648568,55365.918,85
730312,.53939158,29956.82,98
730333,.57307929,30409.148,93
730402,1.0964185,90639.633,80
730408,1.2357645,9856.4248,50
730429,.80319434,45592.809,50
730430,.85607028,53599.625,50
730526,.13457958,20860,30
730756,.13023618,47317.395,80
730807,.30188227,29747.012,60
730815,.26886517,15200,100
730876,.41319153,16000,70
730878,.23101836,20428.66,20
730901,1.0596732,43571.66,50
730931,.99780023,28811.018,30
730939,.90515548,14726.896,0
731044,.12964146,8000,70
731178,.11955123,51589.445,50
731344,.2390423,38278.098,90
731413,1.2775977,20417.832,100
731421,1.0183094,22400,100
731660,.63715822,19256.168,100
731805,.1759793,33302.762,80
731806,.21773459,79973.539,20
731810,.22011939,36262.172,50
731827,.33693582,25272.727,50
731839,.24693967,63643.406,0
732011,1.0867155,9270,50
732013,1.1847112,18692.986,100
732041,1.110678,15930,40
732042,1.164162,21500,10
732118,.2630055,17725.328,0
732343,.64448225,24013.297,50
732360,.50419635,74096.977,0
732369,.79824829,32025.961,0
732371,.23897395,21753.297,0
732406,3.7183857,17256.988,60
732466,1.8762796,19260,0
732507,.36550727,8023.9268,100
732511,.74112099,36719.188,0
732601,2.3944771,75530.266,60
732604,1.3072467,30166.826,30
733036,.24852508,44167.371,0
733049,.54357815,34267.457,50
733072,.45968357,21036.791,10
733141,.62415445,33738.824,0
733145,.63249433,33718.672,60
733210,.60523903,24272.732,70
733216,1.1965581,24381.279,80
733246,.79360074,6000,80
733271,.61188298,23238.465,50
733315,.45681605,36627.754,40
733346,.32691544,33017.926,50
733351,.23949394,33815.832,50
733352,.25167665,37400,50
733363,.39055765,33631.66,40
733426,.55844057,21330.326,10
733443,1.2616739,6022.394,50
733500,.54140556,28132.207,0
733579,.33702612,33761.66,50
733605,.61395055,30570.203,50
733606,.97318882,27694.98,0
733612,.72790003,36634.844,100
733713,.92933416,5600,50
733738,1.1498408,10150,0
733755,1.1841079,42882.316,0
733759,1.0286372,13900,0
733801,.7326771,50618.164,90
733811,.55996352,16527.182,100
733903,1.726283,18239.305,0
733923,1.7518003,21500.287,100
733945,1.7350447,21387.314,100
733954,1.4858106,20032.053,100
734034,.17310436,22641.854,20
734103,.85116553,27667.533,100
734107,1.0427306,44872.223,50
734115,.71765411,26006.846,50
734141,.86551988,11638.913,100
734143,.76874238,55493.328,50
734148,1.3269923,51095.082,50
734153,.85614276,21569.625,100
734160,.86048812,24599.871,50
734205,.15729064,11450,100
734210,.13329484,30546.221,0
734214,.20101491,23831.74,0
734252,.29464591,21456.988,50
734259,.12090263,21637.992,100
734264,.14237025,21800,100
734419,.15825616,17632.904,75
734546,1.8668876,20600,10
734833,.27798337,17080.984,10
734935,1.3236978,15600,100
734969,.60106391,60206.141,80
734978,.75647116,15925.27,50
735004,.48108834,10310.97,100
735005,.65904671,3200,100
735009,.47351125,19353.072,100
735030,.46838117,21275.609,100
735103,.15716824,45618.039,0
735119,.14213054,27156.771,0
735143,.16773106,42425.648,0
735144,.20574269,42271.656,20
735148,.70377678,41108.965,50
735250,.30612162,44319.219,0
735401,.25073516,46545.797,100
735436,.190238,15952.539,97
735538,.24141337,18620.85,50
735621,.18416104,47909.637,90
735624,.26513004,19600,70
735659,.16669984,53737.141,50
735677,.14924999,25230.633,20
735743,.2124031,45601.277,70
735747,.24278393,45234.215,50
735761,.16532867,28335.984,50
735814,1.3027877,4800,60
735903,.3241598,6000,20
735969,.16125615,29596.684,0
736010,.40021107,46142.125,60
736011,.36981669,29716.641,20
736034,.57380426,20306.182,100
736037,.43784064,9661.1426,100
736205,1.3007765,25195.221,40
736206,1.8395222,27444.238,60
736212,1.4018719,43850,60
736214,1.2801549,14614.887,40
736222,2.0560071,20830.938,50
736476,.20962204,103569.88,50
736528,1.405145,14209.498,50
736534,1.1562828,40458.301,20
736538,1.0853804,17087.061,50
736549,2.3667867,16046.751,100
736578,1.2144098,13115.328,10
736579,.97088671,37619.648,20
736627,.18389302,31000,90
736629,.16830951,3000,100
736657,.21937284,9000,100
736703,.3068547,16940,100
736714,.43858093,23937.992,100
736722,.31021559,15510,100
736739,.31021559,17600,100
736753,.35538587,22063.32,100
736754,.49016142,29294.98,50
736801,.30413961,9496.5586,95
736828,.33599615,24642.832,0
736831,.23662665,58209.082,0
736862,.39689392,15500,100
736917,.81528723,43572.52,60
736919,.62136948,16393.9,50
736921,.68983275,57262.875,50
736935,.85839963,72081.484,70
736939,.61775714,21163.977,50
736957,.83702838,33440.617,50
737009,.69317883,8614,40
737110,.93280494,18235.371,0
737215,1.0055963,78874.234,100
737312,1.1739367,91985.797,70
737323,.99676096,51584.133,0
737343,1.0415461,28501.441,50
737349,1.2375822,68562.898,50
737360,.91126466,21361.287,20
737401,.26032543,28819.951,50
737402,.25238472,17500,80
737406,.30659777,48184.734,50
737420,.2389008,46173.793,50
737436,.35199565,24651.555,30
737479,.25442663,34318.371,50
737531,.23276551,51591.402,30
737711,.89999682,31755.32,30
737730,1.3742347,41476.426,0
737902,.18847409,17809.498,40
737905,.10971382,4541,100
737939,.11504687,6800,50
800003,.36170369,33766.867,0
800008,.18412291,23692.203,90
800010,.43997395,25717.42,50
800013,.49867576,22800,100
800015,1.3475256,3006.332,100
800029,.54562408,16530.395,100
800040,.90951401,40602.188,70
800041,.53588456,13991.133,10
800106,.33885962,17175.064,0
800127,.17001338,36026.641,100
800135,.14105634,34687.242,0
800148,.1654603,11531.66,50
800179,.16885234,20339.418,90
800180,.18174888,27000,50
800181,.25158107,22800,0
800183,.39245307,19403.799,30
800184,.22612146,29337.992,0
800243,.20960259,71200,0
800260,.28856444,29994.211,90
800274,.43909219,34719.34,60
800277,.53525811,18374.174,80
800308,.4674314,35250,90
800336,3.1772115,39238.324,0
800416,.4708797,3418.04,100
800449,.45245859,29804.957,100
